"SIGLA_UF","COD_MUN_TSE","COD_MUN_IBGE","NOME_UF","CODIGO_MESO","NOME_MESO","CODIGO_MICRO","NOME_MICRO","NOME_MUNICIPIO","CODIGO_MACRO","NOME_MACRO"
"PB","19046",2514453,"Paraíba","4","Mata Paraibana","21","Sapé","São José dos Ramos","2","Nordeste"
"PB","21911",2514503,"Paraíba","1","Sertão Paraibano","2","Cajazeiras","São José de Piranhas","2","Nordeste"
"PB","19445",2514552,"Paraíba","1","Sertão Paraibano","7","Serra do Teixeira","São José de Princesa","2","Nordeste"
"PB","21938",2514602,"Paraíba","1","Sertão Paraibano","4","Patos","São José do Bonfim","2","Nordeste"
"PB","19542",2514651,"Paraíba","1","Sertão Paraibano","1","Catolé do Rocha","São José do Brejo do Cruz","2","Nordeste"
"PB","21954",2514701,"Paraíba","2","Borborema","8","Seridó Ocidental Paraibano","São José do Sabugi","2","Nordeste"
"PB","21970",2514800,"Paraíba","2","Borborema","10","Cariri Ocidental","São José dos Cordeiros","2","Nordeste"
"PB","21997",2514909,"Paraíba","2","Borborema","8","Seridó Ocidental Paraibano","São Mamede","2","Nordeste"
"PB","22012",2515005,"Paraíba","4","Mata Paraibana","21","Sapé","São Miguel de Taipu","2","Nordeste"
"PB","22039",2515104,"Paraíba","3","Agreste Paraibano","14","Esperança","São Sebastião de Lagoa de Roça","2","Nordeste"
"PB","22055",2515203,"Paraíba","2","Borborema","10","Cariri Ocidental","São Sebastião do Umbuzeiro","2","Nordeste"
"PB","22071",2515302,"Paraíba","4","Mata Paraibana","21","Sapé","Sapé","2","Nordeste"
"PB","22098",2515401,"Paraíba","2","Borborema","9","Seridó Oriental Paraibano","São Vicente do Seridó","2","Nordeste"
"PB","22110",2515500,"Paraíba","2","Borborema","10","Cariri Ocidental","Serra Branca","2","Nordeste"
"PB","22136",2515609,"Paraíba","3","Agreste Paraibano","16","Guarabira","Serra da Raiz","2","Nordeste"
"PB","22152",2515708,"Paraíba","1","Sertão Paraibano","6","Itaporanga","Serra Grande","2","Nordeste"
"PB","22179",2515807,"Paraíba","3","Agreste Paraibano","17","Campina Grande","Serra Redonda","2","Nordeste"
"PB","22195",2515906,"Paraíba","3","Agreste Paraibano","15","Brejo Paraibano","Serraria","2","Nordeste"
"PB","19186",2515930,"Paraíba","3","Agreste Paraibano","16","Guarabira","Sertãozinho","2","Nordeste"
"PB","19020",2515971,"Paraíba","4","Mata Paraibana","21","Sapé","Sobrado","2","Nordeste"
"PB","22217",2516003,"Paraíba","3","Agreste Paraibano","13","Curimataú Oriental","Solânea","2","Nordeste"
"PB","22233",2516102,"Paraíba","3","Agreste Paraibano","12","Curimataú Ocidental","Soledade","2","Nordeste"
"PB","19283",2516151,"Paraíba","3","Agreste Paraibano","12","Curimataú Ocidental","Sossêgo","2","Nordeste"
"PB","22250",2516201,"Paraíba","1","Sertão Paraibano","3","Sousa","Sousa","2","Nordeste"
"PB","22276",2516300,"Paraíba","2","Borborema","10","Cariri Ocidental","Sumé","2","Nordeste"
"PB","22292",2516409,"Paraíba","3","Agreste Paraibano","13","Curimataú Oriental","Tacima","2","Nordeste"
"PB","22314",2516508,"Paraíba","2","Borborema","10","Cariri Ocidental","Taperoá","2","Nordeste"
"PB","22330",2516607,"Paraíba","1","Sertão Paraibano","7","Serra do Teixeira","Tavares","2","Nordeste"
"PB","22357",2516706,"Paraíba","1","Sertão Paraibano","7","Serra do Teixeira","Teixeira","2","Nordeste"
"PB","19682",2516755,"Paraíba","2","Borborema","9","Seridó Oriental Paraibano","Tenório","2","Nordeste"
"PB","22373",2516805,"Paraíba","1","Sertão Paraibano","2","Cajazeiras","Triunfo","2","Nordeste"
"PB","22390",2516904,"Paraíba","1","Sertão Paraibano","2","Cajazeiras","Uiraúna","2","Nordeste"
"PB","22411",2517001,"Paraíba","3","Agreste Paraibano","19","Umbuzeiro","Umbuzeiro","2","Nordeste"
"PB","22438",2517100,"Paraíba","2","Borborema","8","Seridó Ocidental Paraibano","Várzea","2","Nordeste"
"PB","19887",2517209,"Paraíba","1","Sertão Paraibano","3","Sousa","Vieirópolis","2","Nordeste"
"PB","19348",2517407,"Paraíba","2","Borborema","10","Cariri Ocidental","Zabelê","2","Nordeste"
"PE","26310",2600054,"Pernambuco","5","Metropolitana de Recife","17","Recife","Abreu e Lima","2","Nordeste"
"PE","23019",2600104,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Afogados da Ingazeira","2","Nordeste"
"PE","23035",2600203,"Pernambuco","2","São Francisco Pernambucano","5","Petrolina","Afrânio","2","Nordeste"
"PE","23051",2600302,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Agrestina","2","Nordeste"
"PE","23078",2600401,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Água Preta","2","Nordeste"
"PE","23094",2600500,"Pernambuco","3","Agreste Pernambucano","7","Vale do Ipanema","Águas Belas","2","Nordeste"
"PE","23116",2600609,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Alagoinha","2","Nordeste"
"PE","23132",2600708,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Aliança","2","Nordeste"
"PE","23159",2600807,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Altinho","2","Nordeste"
"PE","23175",2600906,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Amaraji","2","Nordeste"
"PE","23191",2601003,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Angelim","2","Nordeste"
"PE","23205",2601052,"Pernambuco","5","Metropolitana de Recife","16","Itamaracá","Araçoiaba","2","Nordeste"
"PE","23213",2601102,"Pernambuco","1","Sertão Pernambucano","1","Araripina","Araripina","2","Nordeste"
"PE","23230",2601201,"Pernambuco","1","Sertão Pernambucano","4","Sertão do Moxotó","Arcoverde","2","Nordeste"
"PE","23256",2601300,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Barra de Guabiraba","2","Nordeste"
"PE","23272",2601409,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Barreiros","2","Nordeste"
"PE","23299",2601508,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Belém de Maria","2","Nordeste"
"PE","23310",2601607,"Pernambuco","2","São Francisco Pernambucano","6","Itaparica","Belém do São Francisco","2","Nordeste"
"PE","23337",2601706,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Belo Jardim","2","Nordeste"
"PE","23353",2601805,"Pernambuco","1","Sertão Pernambucano","4","Sertão do Moxotó","Betânia","2","Nordeste"
"PE","23370",2601904,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Bezerros","2","Nordeste"
"PE","23396",2602001,"Pernambuco","1","Sertão Pernambucano","1","Araripina","Bodocó","2","Nordeste"
"PE","23418",2602100,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Bom Conselho","2","Nordeste"
"PE","23434",2602209,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Bom Jardim","2","Nordeste"
"PE","23450",2602308,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Bonito","2","Nordeste"
"PE","23477",2602407,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Brejão","2","Nordeste"
"PE","23493",2602506,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Brejinho","2","Nordeste"
"PE","23515",2602605,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Brejo da Madre de Deus","2","Nordeste"
"PE","23531",2602704,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Buenos Aires","2","Nordeste"
"PE","23558",2602803,"Pernambuco","3","Agreste Pernambucano","7","Vale do Ipanema","Buíque","2","Nordeste"
"PE","23574",2602902,"Pernambuco","5","Metropolitana de Recife","18","Suape","Cabo de Santo Agostinho","2","Nordeste"
"PE","23590",2603009,"Pernambuco","2","São Francisco Pernambucano","5","Petrolina","Cabrobó","2","Nordeste"
"PE","23612",2603108,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Cachoeirinha","2","Nordeste"
"PE","23639",2603207,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Caetés","2","Nordeste"
"PE","23655",2603306,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Calçado","2","Nordeste"
"PE","23671",2603405,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Calumbi","2","Nordeste"
"PE","26298",2603454,"Pernambuco","5","Metropolitana de Recife","17","Recife","Camaragibe","2","Nordeste"
"PE","23698",2603504,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Camocim de São Félix","2","Nordeste"
"PE","23710",2603603,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Camutanga","2","Nordeste"
"PE","23736",2603702,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Canhotinho","2","Nordeste"
"PE","23752",2603801,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Capoeiras","2","Nordeste"
"PE","23779",2603900,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Carnaíba","2","Nordeste"
"PE","23167",2603926,"Pernambuco","2","São Francisco Pernambucano","6","Itaparica","Carnaubeira da Penha","2","Nordeste"
"PE","23795",2604007,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Carpina","2","Nordeste"
"PE","23817",2604106,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Caruaru","2","Nordeste"
"PE","23221",2604155,"Pernambuco","3","Agreste Pernambucano","9","Alto Capibaribe","Casinhas","2","Nordeste"
"PE","23833",2604205,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Catende","2","Nordeste"
"PE","23850",2604304,"Pernambuco","1","Sertão Pernambucano","2","Salgueiro","Cedro","2","Nordeste"
"PE","23876",2604403,"Pernambuco","4","Mata Pernambucana","14","Vitória de Santo Antão","Chã de Alegria","2","Nordeste"
"PE","23892",2604502,"Pernambuco","4","Mata Pernambucana","14","Vitória de Santo Antão","Chã Grande","2","Nordeste"
"PE","23914",2604601,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Condado","2","Nordeste"
"PE","23930",2604700,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Correntes","2","Nordeste"
"PE","23957",2604809,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Cortês","2","Nordeste"
"PE","23973",2604908,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Cumaru","2","Nordeste"
"PE","23990",2605004,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Cupira","2","Nordeste"
"PE","24015",2605103,"Pernambuco","1","Sertão Pernambucano","4","Sertão do Moxotó","Custódia","2","Nordeste"
"PE","23140",2605152,"Pernambuco","2","São Francisco Pernambucano","5","Petrolina","Dormentes","2","Nordeste"
"PE","24031",2605202,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Escada","2","Nordeste"
"PE","24058",2605301,"Pernambuco","1","Sertão Pernambucano","1","Araripina","Exu","2","Nordeste"
"PE","24074",2605400,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Feira Nova","2","Nordeste"
"PE","30015",2605459,"Pernambuco","5","Metropolitana de Recife","19","Fernando de Noronha","Fernando de Noronha","2","Nordeste"
"PE","24090",2605509,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Ferreiros","2","Nordeste"
"PE","24112",2605608,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Flores","2","Nordeste"
"PE","24139",2605707,"Pernambuco","2","São Francisco Pernambucano","6","Itaparica","Floresta","2","Nordeste"
"PE","24155",2605806,"Pernambuco","3","Agreste Pernambucano","9","Alto Capibaribe","Frei Miguelinho","2","Nordeste"
"PE","24171",2605905,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Gameleira","2","Nordeste"
"PE","24198",2606002,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Garanhuns","2","Nordeste"
"PE","24210",2606101,"Pernambuco","4","Mata Pernambucana","14","Vitória de Santo Antão","Glória do Goitá","2","Nordeste"
"PE","24236",2606200,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Goiana","2","Nordeste"
"PE","24252",2606309,"Pernambuco","1","Sertão Pernambucano","1","Araripina","Granito","2","Nordeste"
"PE","24279",2606408,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Gravatá","2","Nordeste"
"PE","24295",2606507,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Iati","2","Nordeste"
"PE","24317",2606606,"Pernambuco","1","Sertão Pernambucano","4","Sertão do Moxotó","Ibimirim","2","Nordeste"
"PE","24333",2606705,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Ibirajuba","2","Nordeste"
"PE","24350",2606804,"Pernambuco","5","Metropolitana de Recife","16","Itamaracá","Igarassu","2","Nordeste"
"PE","24376",2606903,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Iguaracy","2","Nordeste"
"PE","24392",2607000,"Pernambuco","1","Sertão Pernambucano","4","Sertão do Moxotó","Inajá","2","Nordeste"
"PE","24414",2607109,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Ingazeira","2","Nordeste"
"PE","24430",2607208,"Pernambuco","5","Metropolitana de Recife","18","Suape","Ipojuca","2","Nordeste"
"PE","24457",2607307,"Pernambuco","1","Sertão Pernambucano","1","Araripina","Ipubi","2","Nordeste"
"PE","24473",2607406,"Pernambuco","2","São Francisco Pernambucano","6","Itaparica","Itacuruba","2","Nordeste"
"PE","24490",2607505,"Pernambuco","3","Agreste Pernambucano","7","Vale do Ipanema","Itaíba","2","Nordeste"
"PE","24511",2607604,"Pernambuco","5","Metropolitana de Recife","16","Itamaracá","Ilha de Itamaracá","2","Nordeste"
"PE","25976",2607653,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Itambé","2","Nordeste"
"PE","24538",2607703,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Itapetim","2","Nordeste"
"PE","26336",2607752,"Pernambuco","5","Metropolitana de Recife","16","Itamaracá","Itapissuma","2","Nordeste"
"PE","24554",2607802,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Itaquitinga","2","Nordeste"
"PE","24570",2607901,"Pernambuco","5","Metropolitana de Recife","17","Recife","Jaboatão dos Guararapes","2","Nordeste"
"PE","23302",2607950,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Jaqueira","2","Nordeste"
"PE","24597",2608008,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Jataúba","2","Nordeste"
"PE","23264",2608057,"Pernambuco","2","São Francisco Pernambucano","6","Itaparica","Jatobá","2","Nordeste"
"PE","24619",2608107,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","João Alfredo","2","Nordeste"
"PE","24635",2608206,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Joaquim Nabuco","2","Nordeste"
"PE","23124",2608255,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Jucati","2","Nordeste"
"PE","24651",2608305,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Jupi","2","Nordeste"
"PE","24678",2608404,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Jurema","2","Nordeste"
"PE","23027",2608453,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Lagoa do Carro","2","Nordeste"
"PE","24694",2608503,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Lagoa de Itaenga","2","Nordeste"
"PE","24716",2608602,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Lagoa do Ouro","2","Nordeste"
"PE","24732",2608701,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Lagoa dos Gatos","2","Nordeste"
"PE","23183",2608750,"Pernambuco","2","São Francisco Pernambucano","5","Petrolina","Lagoa Grande","2","Nordeste"
"PE","24759",2608800,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Lajedo","2","Nordeste"
"PE","24775",2608909,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Limoeiro","2","Nordeste"
"PE","24791",2609006,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Macaparana","2","Nordeste"
"PE","24813",2609105,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Machados","2","Nordeste"
"PE","23248",2609154,"Pernambuco","1","Sertão Pernambucano","4","Sertão do Moxotó","Manari","2","Nordeste"
"PE","24830",2609204,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Maraial","2","Nordeste"
"PE","24856",2609303,"Pernambuco","1","Sertão Pernambucano","2","Salgueiro","Mirandiba","2","Nordeste"
"PE","24872",2609402,"Pernambuco","5","Metropolitana de Recife","17","Recife","Moreno","2","Nordeste"
"PE","24899",2609501,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Nazaré da Mata","2","Nordeste"
"PE","24910",2609600,"Pernambuco","5","Metropolitana de Recife","17","Recife","Olinda","2","Nordeste"
"PE","24937",2609709,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Orobó","2","Nordeste"
"PE","24953",2609808,"Pernambuco","2","São Francisco Pernambucano","5","Petrolina","Orocó","2","Nordeste"
"PE","24970",2609907,"Pernambuco","1","Sertão Pernambucano","1","Araripina","Ouricuri","2","Nordeste"
"PE","24996",2610004,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Palmares","2","Nordeste"
"PE","25011",2610103,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Palmeirina","2","Nordeste"
"PE","25038",2610202,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Panelas","2","Nordeste"
"PE","25054",2610301,"Pernambuco","3","Agreste Pernambucano","11","Garanhuns","Paranatama","2","Nordeste"
"PE","25070",2610400,"Pernambuco","1","Sertão Pernambucano","2","Salgueiro","Parnamirim","2","Nordeste"
"PE","25097",2610509,"Pernambuco","3","Agreste Pernambucano","10","Médio Capibaribe","Passira","2","Nordeste"
"PE","25119",2610608,"Pernambuco","4","Mata Pernambucana","13","Mata Setentrional Pernambucana","Paudalho","2","Nordeste"
"PE","25135",2610707,"Pernambuco","5","Metropolitana de Recife","17","Recife","Paulista","2","Nordeste"
"PE","25151",2610806,"Pernambuco","3","Agreste Pernambucano","7","Vale do Ipanema","Pedra","2","Nordeste"
"PE","25178",2610905,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Pesqueira","2","Nordeste"
"PE","25194",2611002,"Pernambuco","2","São Francisco Pernambucano","6","Itaparica","Petrolândia","2","Nordeste"
"PE","25216",2611101,"Pernambuco","2","São Francisco Pernambucano","5","Petrolina","Petrolina","2","Nordeste"
"PE","25232",2611200,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Poção","2","Nordeste"
"PE","25259",2611309,"Pernambuco","4","Mata Pernambucana","14","Vitória de Santo Antão","Pombos","2","Nordeste"
"PE","25275",2611408,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Primavera","2","Nordeste"
"PE","25291",2611507,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Quipapá","2","Nordeste"
"PE","23000",2611533,"Pernambuco","1","Sertão Pernambucano","3","Pajeú","Quixaba","2","Nordeste"
"PE","25313",2611606,"Pernambuco","5","Metropolitana de Recife","17","Recife","Recife","2","Nordeste"
"PE","25330",2611705,"Pernambuco","3","Agreste Pernambucano","8","Vale do Ipojuca","Riacho das Almas","2","Nordeste"
"PE","25356",2611804,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Ribeirão","2","Nordeste"
"PE","25372",2611903,"Pernambuco","4","Mata Pernambucana","15","Mata Meridional Pernambucana","Rio Formoso","2","Nordeste"
"PE","25399",2612000,"Pernambuco","3","Agreste Pernambucano","12","Brejo Pernambucano","Sairé","2","Nordeste"
